cik,ticker,ipo_date,permno,crsp_ticker,siccd,crsp_start,crsp_end,matched
1735438,MGTX,2018-06-08,17893.0,MGTX,2836.0,2024-12-31,2025-12-31,True
1660334,VRCA,2018-06-15,17906.0,VRCA,2834.0,2024-12-31,2025-12-31,True
2084563,LFACU,2018-06-20,,,,,,False
2052243,TWLVU,2018-06-20,,,,,,False
1730463,AUTL,2018-06-21,17870.0,AUTL,2836.0,2024-12-31,2025-12-31,True
1560258,ECOR,2018-06-21,17877.0,ECOR,3845.0,2024-12-31,2025-12-31,True
1728951,EPRT,2018-06-21,17919.0,EPRT,6798.0,2024-12-31,2025-12-31,True
1728688,IIIV,2018-06-21,17887.0,IIIV,7389.0,2024-12-31,2025-12-31,True
1645666,KZR,2018-06-21,17889.0,KZR,5912.0,2024-12-31,2025-12-31,True
1867096,XERS,2018-06-21,17908.0,XERS,2834.0,2024-12-31,2025-12-31,True
1670076,NFC.U,2018-06-27,,,,,,False
1701758,LOVE,2018-06-27,17891.0,LOVE,5712.0,2024-12-31,2025-12-31,True
1729173,UXIN,2018-06-27,17905.0,UXIN,7389.0,2024-12-31,2025-12-31,True
1531152,BJ,2018-06-28,17864.0,BJ,5399.0,2024-12-31,2025-12-31,True
1638097,ENTX,2018-06-28,17879.0,ENTX,2836.0,2024-12-31,2025-12-31,True
1227636,STIM,2018-06-28,17898.0,STIM,3841.0,2024-12-31,2025-12-31,True
1505952,DOMO,2018-06-29,17876.0,DOMO,7371.0,2024-12-31,2025-12-31,True
1437958,CCB,2018-07-18,17957.0,CCB,6035.0,2024-12-31,2025-12-31,True
1658247,CRNX,2018-07-18,17959.0,CRNX,2834.0,2024-12-31,2025-12-31,True
1688757,ESTA,2018-07-19,17964.0,ESTA,3842.0,2024-12-31,2025-12-31,True
1327607,MYFW,2018-07-19,17970.0,MYFW,6036.0,2024-12-31,2025-12-31,True
1731348,TLRY,2018-07-19,17977.0,TLRY,2833.0,2024-12-31,2025-12-31,True
1737953,REPL,2018-07-20,17974.0,REPL,2836.0,2024-12-31,2025-12-31,True
1398733,AQST,2018-07-25,17955.0,AQST,2834.0,2024-12-31,2025-12-31,True
1664703,BE,2018-07-25,17949.0,BE,3674.0,2024-12-31,2025-12-31,True
1737339,JG,2018-07-26,17967.0,JG,7371.0,2024-12-31,2025-12-31,True
1725123,CANG,2018-07-26,17980.0,CANG,7372.0,2024-12-31,2025-11-17,True
1725123,CANG,2018-07-26,27724.0,CANG,7372.0,2025-11-17,2025-12-31,True
2082866,FOCS,2018-07-26,,,,,,False
1819576,LQDA,2018-07-26,17968.0,LQDA,8731.0,2024-12-31,2025-12-31,True
1737806,PDD,2018-07-26,17972.0,PDD,7389.0,2024-12-31,2025-12-31,True
1660280,TENB,2018-07-26,17944.0,TENB,7372.0,2024-12-31,2025-12-31,True
1513525,ADIL,2018-07-27,17951.0,ADIL,2834.0,2024-12-31,2025-12-31,True
1656081,DAVA,2018-07-27,17984.0,DAVA,7379.0,2024-12-31,2025-12-31,True
1737450,OPRA,2018-07-27,17971.0,OPRA,7372.0,2024-12-31,2025-12-31,True
1628369,CWK,2018-08-02,18012.0,CWK,6719.0,2024-12-31,2025-12-31,True
1314727,SONO,2018-08-02,18011.0,SONO,3651.0,2024-12-31,2025-12-31,True
1736946,ARLO,2018-08-03,18013.0,ARLO,3651.0,2024-12-31,2025-12-31,True
1906364,FMCIU,2018-08-03,,,,,,False
1823608,AMAL,2018-08-09,18043.0,AMAL,6029.0,2024-12-31,2025-12-31,True
1205922,VCNX,2018-08-09,,,,,,False
2097725,MESA,2018-08-10,18051.0,MESA,4512.0,2024-12-31,2025-12-31,True
2083689,SPAQU,2018-08-10,,,,,,False
1411690,BNGOU,2018-08-21,,,,,,False
2074973,CCC.U,2018-09-07,,,,,,False
1738906,YI,2018-09-12,18132.0,YI,5912.0,2024-12-31,2025-12-31,True
1736541,NIO,2018-09-12,18087.0,NIO,6799.0,2024-12-31,2025-12-31,True
1733298,QTT,2018-09-14,,,,,,False
1725033,XYF,2018-09-19,18096.0,XYF,8742.0,2024-12-31,2025-12-31,True
1746129,BSVN,2018-09-20,18106.0,BSVN,6022.0,2024-12-31,2025-12-31,True
1739104,ELAN,2018-09-20,18062.0,ELAN,2834.0,2024-12-31,2025-12-31,True
1742770,VIOT,2018-09-25,18131.0,VIOT,3639.0,2024-12-31,2025-12-31,True
1419536,CBNK,2018-09-26,18108.0,CBNK,6712.0,2024-12-31,2025-12-31,True
1382101,STRO,2018-09-26,18128.0,STRO,8731.0,2024-12-31,2025-12-31,True
1655759,ARVN,2018-09-27,18100.0,ARVN,8731.0,2024-12-31,2025-12-31,True
856982,RMED,2018-09-27,,,,,,False
1627475,UPWK,2018-10-03,18134.0,UPWK,7374.0,2024-12-31,2025-12-31,True
1576280,GH,2018-10-04,18135.0,GH,8071.0,2024-12-31,2025-12-31,True
1468748,KOD,2018-10-04,18203.0,KOD,2834.0,2024-12-31,2025-12-31,True
1707753,ESTC,2018-10-05,18136.0,ESTC,7373.0,2024-12-31,2025-12-31,True
1737287,ALLO,2018-10-11,18137.0,ALLO,8731.0,2024-12-31,2025-12-31,True
1746466,EQ,2018-10-12,18195.0,EQ,2834.0,2024-12-31,2025-12-31,True
1897463,GRAF,2018-10-16,25391.0,GRAF,6719.0,2024-12-31,2025-12-31,True
1459839,SIBN,2018-10-17,18212.0,SIBN,3842.0,2024-12-31,2025-12-31,True
1713334,MSC,2018-10-18,18185.0,MSC,7929.0,2024-12-31,2025-12-31,True
2064307,LOGC,2018-10-19,20333.0,LOGC,7319.0,2024-12-31,2025-06-04,True
1744781,NIU,2018-10-19,18206.0,NIU,3751.0,2024-12-31,2025-12-31,True
1745431,STNE,2018-10-25,18213.0,STNE,6719.0,2024-12-31,2025-12-31,True
1670592,YETI,2018-10-25,18145.0,YETI,3949.0,2024-12-31,2025-12-31,True
1746967,RMI,2018-10-26,18179.0,RMI,6722.0,2024-12-31,2025-12-31,True
1581280,TWST,2018-10-31,18214.0,TWST,2836.0,2024-12-31,2025-12-31,True
1733868,CNF,2018-11-07,18223.0,CNF,6799.0,2024-12-31,2025-12-31,True
1710340,ETON,2018-11-13,18257.0,ETON,2834.0,2024-12-31,2025-12-31,True
1655050,BCSF,2018-11-15,18222.0,BCSF,6726.0,2024-12-31,2025-12-31,True
1937891,AMCI,2018-11-16,,,,,,False
2091024,FTACU,2018-11-16,,,,,,False
1743340,TC,2018-11-20,18261.0,TC,5012.0,2024-12-31,2025-12-31,True
1654595,MDRR,2018-11-28,18259.0,MDRR,6798.0,2024-12-31,2025-12-31,True
1743971,MOGU,2018-12-06,18292.0,MOGU,7389.0,2024-12-31,2025-12-31,True
1682852,MRNA,2018-12-07,18312.0,MRNA,2836.0,2024-12-31,2025-12-31,True
1744676,TME,2018-12-12,18299.0,TME,6719.0,2024-12-31,2025-12-31,True
1741530,QFIN,2018-12-14,18317.0,QFIN,6282.0,2024-12-31,2025-12-31,True
1436208,LEGH,2018-12-14,18311.0,LEGH,5271.0,2024-12-31,2025-12-31,True
1734005,APM,2018-12-18,18303.0,APM,5122.0,2024-12-31,2025-12-31,True
1723980,SXTC,2019-01-04,18372.0,SXTC,2834.0,2024-12-31,2025-12-31,True
1741534,MDJH,2019-01-08,,,,,,False
1847360,BCOW,2019-01-09,18356.0,BCOW,6029.0,2024-12-31,2025-03-10,True
1742518,MTC,2019-01-09,18365.0,MTC,7372.0,2024-12-31,2025-12-31,True
1751783,RBKB,2019-01-17,18369.0,RBKB,7389.0,2024-12-31,2025-12-31,True
2091024,ANDAU,2019-01-29,,,,,,False
1749723,NFE,2019-01-31,18368.0,NFE,6733.0,2024-12-31,2025-12-31,True
1711754,INMB,2019-02-04,18406.0,INMB,8731.0,2024-12-31,2025-12-31,True
1653087,ALEC,2019-02-07,18376.0,ALEC,8731.0,2024-12-31,2025-12-31,True
1728117,GOSS,2019-02-08,18377.0,GOSS,2834.0,2024-12-31,2025-12-31,True
1729944,IMAC,2019-02-13,,,,,,False
1711786,HOTH,2019-02-15,18402.0,HOTH,2834.0,2024-12-31,2025-12-31,True
1621672,SLGG,2019-02-26,,,,,,False
1754581,FHL,2019-03-08,,,,,,False
1756699,TIGR,2019-03-20,18467.0,TIGR,6722.0,2024-12-31,2025-12-31,True
94845,LEVI,2019-03-21,18424.0,LEVI,2325.0,2024-12-31,2025-12-31,True
1357874,DTIL,2019-03-28,18458.0,DTIL,8731.0,2024-12-31,2025-12-31,True
1759509,LYFT,2019-03-29,18452.0,LYFT,4119.0,2024-12-31,2025-12-31,True
1758730,TW,2019-04-04,18480.0,TW,6211.0,2024-12-31,2025-12-31,True
896264,GHSI,2019-04-05,,,,,,False
1568100,PD,2019-04-11,18482.0,PD,7372.0,2024-12-31,2025-12-31,True
1761312,PLMR,2019-04-17,18563.0,PLMR,6331.0,2024-12-31,2025-12-31,True
1290677,TPTX,2019-04-17,,,,,,False
891014,MNRL,2019-04-18,,,,,,False
1743745,GNLN,2019-04-18,18556.0,GNLN,5194.0,2024-12-31,2025-12-31,True
1760542,HOOK,2019-04-18,18559.0,HOOK,2834.0,2024-12-31,2025-08-08,True
1506293,PINS,2019-04-18,18485.0,PINS,7375.0,2024-12-31,2025-12-31,True
1585521,ZM,2019-04-18,18484.0,ZM,7371.0,2024-12-31,2025-12-31,True
2087361,ACTTU,2019-04-26,,,,,,False
1716770,WAFU,2019-04-30,18571.0,WAFU,7389.0,2024-12-31,2025-12-31,True
1655210,BYND,2019-05-02,18572.0,BYND,2038.0,2024-12-31,2025-12-31,True
1758530,SY,2019-05-02,18675.0,SY,6799.0,2024-12-31,2025-12-31,True
1756262,TMDX,2019-05-02,18676.0,TMDX,3845.0,2024-12-31,2025-12-31,True
1755058,ATIF,2019-05-03,,,,,,False
1071236,RRBI,2019-05-03,18668.0,RRBI,6022.0,2024-12-31,2025-12-31,True
1759614,YJ,2019-05-03,18678.0,YJ,5961.0,2024-12-31,2025-12-31,True
1563880,TRVI,2019-05-07,18677.0,TRVI,8731.0,2024-12-31,2025-12-31,True
275880,PSN,2019-05-08,18575.0,PSN,7373.0,2024-12-31,2025-12-31,True
1766368,MEC,2019-05-09,18709.0,MEC,3469.0,2024-12-31,2025-12-31,True
1408443,MIST,2019-05-09,18663.0,MIST,8731.0,2024-12-31,2025-12-31,True
1661059,NXTC,2019-05-09,18664.0,NXTC,2834.0,2024-12-31,2025-12-31,True
1163668,SPFI,2019-05-09,18671.0,SPFI,6022.0,2024-12-31,2025-12-31,True
896264,HSACU,2019-05-10,,,,,,False
1743102,JFIN,2019-05-10,18660.0,JFIN,7389.0,2024-12-31,2025-12-31,True
1178697,SONM,2019-05-10,18670.0,SONM,4812.0,2024-12-31,2025-12-31,True
1543151,UBER,2019-05-10,18576.0,UBER,7389.0,2024-12-31,2025-12-31,True
1759774,PSTL,2019-05-15,18715.0,PSTL,6798.0,2024-12-31,2025-12-31,True
1722482,AVTR,2019-05-17,18579.0,AVTR,3826.0,2024-12-31,2025-12-31,True
1517413,FSLY,2019-05-17,18580.0,FSLY,7372.0,2024-12-31,2025-12-31,True
1767582,LK,2019-05-17,,,,,,False
1761612,BCYC,2019-05-23,18647.0,BCYC,2834.0,2024-12-31,2025-12-31,True
1676725,IDYA,2019-05-23,18656.0,IDYA,8731.0,2024-12-31,2025-12-31,True
1423902,RTLR,2019-05-23,,,,,,False
2044009,HYACU,2019-06-07,,,,,,False
1746618,RVLV,2019-06-07,18725.0,RVLV,7389.0,2024-12-31,2025-12-31,True
1535527,CRWD,2019-06-12,18726.0,CRWD,7372.0,2024-12-31,2025-12-31,True
851968,MWK,2019-06-12,,,,,,False
1762301,FVRR,2019-06-13,18768.0,FVRR,2741.0,2024-12-31,2025-12-31,True
1766502,CHWY,2019-06-14,18727.0,CHWY,5999.0,2024-12-31,2025-12-31,True
1623526,STOK,2019-06-19,18785.0,STOK,8099.0,2024-12-31,2025-12-31,True
1771515,GO,2019-06-20,18735.0,GO,5411.0,2024-12-31,2025-12-31,True
1527753,PSNL,2019-06-20,18783.0,PSNL,8731.0,2024-12-31,2025-12-31,True
1768666,BSTZ,2019-06-26,18739.0,BSTZ,6733.0,2024-12-31,2025-12-31,True
1738177,CMBM,2019-06-26,18775.0,CMBM,3663.0,2024-12-31,2025-12-31,True
1743881,BBIO,2019-06-27,18770.0,BBIO,2834.0,2024-12-31,2025-12-31,True
2074973,CCXU,2019-06-27,,,,,,False
1573221,REAL,2019-06-28,18784.0,REAL,5651.0,2024-12-31,2025-12-31,True
1762417,DOYU,2019-07-17,18836.0,DOYU,7999.0,2024-12-31,2025-12-31,True
1680581,FULC,2019-07-18,18838.0,FULC,2834.0,2024-12-31,2025-12-31,True
1759425,MIRM,2019-07-18,18846.0,MIRM,2834.0,2024-12-31,2025-12-31,True
1823945,ORCC,2019-07-18,,,,,,False
1412408,PHR,2019-07-18,18808.0,PHR,8082.0,2024-12-31,2025-12-31,True
1771007,AFYA,2019-07-19,18829.0,AFYA,8299.0,2024-12-31,2025-12-31,True
1754836,EIC,2019-07-24,18798.0,EIC,9441.0,2024-12-31,2025-12-31,True
1447362,CSTL,2019-07-25,18832.0,CSTL,8071.0,2024-12-31,2025-12-31,True
1636422,HCAT,2019-07-25,18789.0,HCAT,8742.0,2024-12-31,2025-12-31,True
932021,PROS,2019-07-25,,,,,,False
1759136,BHAT,2019-07-26,18831.0,BHAT,7389.0,2024-12-31,2025-12-31,True
1773383,DT,2019-08-01,18886.0,DT,7372.0,2024-12-31,2025-12-31,True
1772177,KRUS,2019-08-01,18898.0,KRUS,8741.0,2024-12-31,2025-12-31,True
1766600,SNDL,2019-08-01,18902.0,SNDL,5159.0,2024-12-31,2025-12-31,True
1742692,INMD,2019-08-08,18896.0,INMD,5047.0,2024-12-31,2025-12-31,True
1619544,JFG,2019-08-15,,,,,,False
2048948,NPAUU,2019-09-11,,,,,,False
1770787,TXG,2019-09-12,18908.0,TXG,2836.0,2024-12-31,2025-12-31,True
1477333,NET,2019-09-13,18909.0,NET,7372.0,2024-12-31,2025-12-31,True
2079253,APXTU,2019-09-17,,,,,,False
1757073,NVST,2019-09-18,18910.0,NVST,3843.0,2024-12-31,2025-12-31,True
1561550,DDOG,2019-09-19,18911.0,DDOG,7372.0,2024-12-31,2025-12-31,True
1274737,XGN,2019-09-19,18963.0,XGN,8071.0,2024-12-31,2025-12-31,True
1538716,OPRT,2019-09-26,18958.0,OPRT,7389.0,2024-12-31,2025-12-31,True
1639825,PTON,2019-09-26,18940.0,PTON,3949.0,2024-12-31,2025-12-31,True
1781983,APRE,2019-10-03,18997.0,APRE,2834.0,2024-12-31,2025-12-31,True
1624517,FREQ,2019-10-03,,,,,,False
1776985,BNTX,2019-10-10,19001.0,BNTX,8731.0,2024-12-31,2025-12-31,True
775215,HBT,2019-10-11,19012.0,HBT,6022.0,2024-12-31,2025-12-31,True
1706431,VIR,2019-10-11,19032.0,VIR,8731.0,2024-12-31,2025-12-31,True
1772016,BRBR,2019-10-17,22812.0,BRBR,2023.0,2024-12-31,2025-12-31,True
1748797,BRP,2019-10-24,,,,,,False
1757143,AIH,2019-10-25,,,,,,False
1759138,CABA,2019-10-25,19004.0,CABA,5122.0,2024-12-31,2025-12-31,True
1783183,PHAT,2019-10-25,19017.0,PHAT,2834.0,2024-12-31,2025-12-31,True
1551306,PGNY,2019-10-25,18968.0,PGNY,8011.0,2024-12-31,2025-12-31,True
1781753,DAO,2019-10-25,18994.0,DAO,8299.0,2024-12-31,2025-12-31,True
1778114,AIO,2019-10-29,18969.0,AIO,6722.0,2024-12-31,2025-12-31,True
1750593,DUO,2019-11-01,25438.0,DUO,6799.0,2024-12-31,2025-12-31,True
1892747,MCMJU,2019-11-05,,,,,,False
1563577,GRTX,2019-11-07,,,,,,False
1699350,SI,2019-11-07,27080.0,SI,3841.0,2025-07-31,2025-12-31,True
1779476,KRKR,2019-11-08,19073.0,KRKR,6719.0,2024-12-31,2025-12-31,True
1729427,CNSP,2019-11-08,19066.0,CNSP,2834.0,2024-12-31,2025-12-31,True
1561921,TELA,2019-11-08,19082.0,TELA,5047.0,2024-12-31,2025-12-31,True
1866692,AMHCU,2019-11-20,,,,,,False
1780652,CAN,2019-11-21,19065.0,CAN,3674.0,2024-12-31,2025-12-31,True
1451809,SITM,2019-11-21,19081.0,SITM,3674.0,2024-12-31,2025-12-31,True
1786117,PINE,2019-11-22,19037.0,PINE,6798.0,2024-12-31,2025-12-31,True
1717457,CPZ,2019-11-26,19068.0,CPZ,6722.0,2024-12-31,2025-12-31,True
2096900,LIVKU,2019-12-11,,,,,,False
1787425,XP,2019-12-11,19148.0,XP,6211.0,2024-12-31,2025-12-31,True
1786352,BILL,2019-12-12,19084.0,BILL,7372.0,2024-12-31,2025-12-31,True
1759783,EH,2019-12-12,19134.0,EH,6719.0,2024-12-31,2025-12-31,True
1517375,SPT,2019-12-13,19145.0,SPT,8741.0,2024-12-31,2025-12-31,True
1757840,INDO,2019-12-19,19128.0,INDO,1311.0,2024-12-31,2025-12-31,True
1645469,MNPR,2019-12-19,19142.0,MNPR,5122.0,2024-12-31,2025-12-31,True
1692376,VEL,2020-01-17,19172.0,VEL,8742.0,2024-12-31,2025-12-31,True
1477845,ANVS,2020-01-29,19149.0,ANVS,8731.0,2024-12-31,2025-12-31,True
1785971,BMEZ,2020-01-29,19150.0,BMEZ,6733.0,2024-12-31,2025-12-31,True
1701541,BDTX,2020-01-30,19176.0,BDTX,2836.0,2024-12-31,2025-12-31,True
1787306,ARQT,2020-01-31,19184.0,ARQT,2834.0,2024-12-31,2025-12-31,True
1786431,REYN,2020-01-31,19178.0,REYN,2673.0,2024-12-31,2025-12-31,True
1745999,BEAM,2020-02-06,19228.0,BEAM,2836.0,2024-12-31,2025-12-31,True
1490978,SDGR,2020-02-06,19200.0,SDGR,2834.0,2024-12-31,2025-12-31,True
1786248,NREF,2020-02-07,19225.0,NREF,6722.0,2024-12-31,2025-12-31,True
1772921,ONEW,2020-02-07,19250.0,ONEW,5551.0,2024-12-31,2025-12-31,True
2096900,CCAC.,2020-02-11,,,,,,False
1778982,HUIZ,2020-02-12,19234.0,HUIZ,6411.0,2024-12-31,2025-12-31,True
1628171,RVMD,2020-02-13,19201.0,RVMD,8731.0,2024-12-31,2025-12-31,True
2074973,CCXX.,2020-02-14,,,,,,False
1785566,ZCMD,2020-02-24,19257.0,ZCMD,8299.0,2024-12-31,2025-12-31,True
1788399,DLY,2020-02-26,19208.0,DLY,6722.0,2024-12-31,2025-12-31,True
1787297,PASG,2020-02-28,19251.0,PASG,2836.0,2024-12-31,2025-12-31,True
1780232,GFL,2020-03-03,19291.0,GFL,4953.0,2024-12-31,2025-12-31,True
1770088,WIMI,2020-04-01,19354.0,WIMI,7372.0,2024-12-31,2025-04-03,True
1770088,WIMI,2020-04-01,26581.0,WIMI,7372.0,2025-04-03,2025-12-31,True
1725160,ZNTL,2020-04-03,19356.0,ZNTL,2834.0,2024-12-31,2025-12-31,True
1664710,KROS,2020-04-08,19349.0,KROS,8049.0,2024-12-31,2025-12-31,True
1796280,ORIC,2020-04-24,19353.0,ORIC,2834.0,2024-12-31,2025-12-31,True
1850733,FVAC,2020-04-30,,,,,,False
1327273,LYRA,2020-05-01,19402.0,LYRA,2834.0,2024-12-31,2025-12-31,True
2048951,LOAK.,2020-05-06,,,,,,False
1795589,KC,2020-05-08,19400.0,KC,6719.0,2024-12-31,2025-12-31,True
1831359,JWS.U,2020-05-14,,,,,,False
1771910,ADCT,2020-05-15,19391.0,ADCT,8731.0,2024-12-31,2025-12-31,True
1794783,SLQT,2020-05-21,19357.0,SLQT,6411.0,2024-12-31,2025-12-31,True
1746473,PLRX,2020-06-03,19485.0,PLRX,2834.0,2024-12-31,2025-12-31,True
1319161,WMG,2020-06-03,19403.0,WMG,7389.0,2024-12-31,2025-12-31,True
1794515,ZI,2020-06-04,19405.0,ZI,7372.0,2024-12-31,2025-12-31,True
1801198,LEGN,2020-06-05,19478.0,LEGN,2834.0,2024-12-31,2025-12-31,True
1794669,FOUR,2020-06-05,19404.0,FOUR,7372.0,2024-12-31,2025-12-31,True
1580864,VRM,2020-06-09,26182.0,VRM,5511.0,2025-02-20,2025-12-31,True
1775898,UCL,2020-06-10,19492.0,UCL,4899.0,2024-12-31,2025-12-31,True
1763950,LTRN,2020-06-11,19479.0,LTRN,2834.0,2024-12-31,2025-12-31,True
1792267,BNR,2020-06-12,19464.0,BNR,8071.0,2024-12-31,2025-12-31,True
1649094,PCVX,2020-06-12,19484.0,PCVX,8731.0,2024-12-31,2025-12-31,True
1802768,RPRX,2020-06-16,19490.0,RPRX,7389.0,2024-12-31,2025-12-31,True
1802883,API,2020-06-26,19463.0,API,2741.0,2024-12-31,2025-12-31,True
1646972,ACI,2020-06-26,19413.0,ACI,5411.0,2024-12-31,2025-12-31,True
1799290,EBON,2020-06-26,19472.0,EBON,3674.0,2024-12-31,2025-12-31,True
1611842,PYPD,2020-06-26,19487.0,PYPD,5122.0,2024-12-31,2025-12-31,True
1726711,ADTX,2020-06-30,19460.0,ADTX,2834.0,2024-12-31,2025-12-31,True
1691421,LMND,2020-07-02,19497.0,LMND,6331.0,2024-12-31,2025-12-31,True
1787400,NKTX,2020-07-10,19499.0,NKTX,2834.0,2024-12-31,2025-12-31,True
1781193,QH,2020-07-10,19569.0,QH,7389.0,2024-12-31,2025-12-31,True
1902733,NCNO,2020-07-14,19565.0,NCNO,7372.0,2024-12-31,2025-12-31,True
1808220,GOCO,2020-07-15,19500.0,GOCO,6411.0,2024-12-31,2025-12-31,True
2029492,MLACU,2020-07-15,,,,,,False
1812364,RLAY,2020-07-16,19501.0,RLAY,5122.0,2024-12-31,2025-12-31,True
1810182,ALXO,2020-07-17,19542.0,ALXO,2834.0,2024-12-31,2025-12-31,True
1782309,EDTK,2020-07-23,19551.0,EDTK,9411.0,2024-12-31,2025-12-31,True
1528115,ANNX,2020-07-24,19544.0,ANNX,8733.0,2024-12-31,2025-12-31,True
1549595,NRIX,2020-07-24,19566.0,NRIX,8731.0,2024-12-31,2025-12-31,True
1806837,VERX,2020-07-29,19506.0,VERX,7372.0,2024-12-31,2025-12-31,True
2074973,CCIV,2020-07-30,,,,,,False
1791706,LI,2020-07-30,19564.0,LI,6719.0,2024-12-31,2025-12-31,True
1599407,GOED,2020-07-31,,,,,,False
1753162,FTHM,2020-07-31,19555.0,FTHM,6531.0,2024-12-31,2025-12-31,True
2043699,NHICU,2020-07-31,,,,,,False
1579733,VITL,2020-07-31,19541.0,VITL,252.0,2024-12-31,2025-12-31,True
1810019,RXT,2020-08-05,19576.0,RXT,7371.0,2024-12-31,2025-12-31,True
2015502,KSMTU,2020-08-06,,,,,,False
1805284,RKT,2020-08-06,19577.0,RKT,6162.0,2024-12-31,2025-12-31,True
2029769,ARYA,2020-08-07,,,,,,False
1720420,IBEX,2020-08-07,19638.0,IBEX,7374.0,2024-12-31,2025-12-31,True
1809587,BEKE,2020-08-13,19598.0,BEKE,6719.0,2024-12-31,2025-12-31,True
1798100,NTST,2020-08-13,19601.0,NTST,6798.0,2024-12-31,2025-12-31,True
2015955,LCAPU,2020-08-14,,,,,,False
1587732,AONE,2020-08-18,,,,,,False
1057352,STPK,2020-08-18,,,,,,False
2002038,FIIIU,2020-08-19,,,,,,False
1802665,HRMY,2020-08-19,19635.0,HRMY,2834.0,2024-12-31,2025-12-31,True
2007919,INBX,2020-08-19,25044.0,INBX,7389.0,2024-12-31,2025-12-31,True
1815442,KYMR,2020-08-21,19585.0,KYMR,8731.0,2024-12-31,2025-12-31,True
1795251,NNOX,2020-08-21,19647.0,NNOX,3845.0,2024-12-31,2025-12-31,True
1810997,XPEV,2020-08-27,19615.0,XPEV,3711.0,2024-12-31,2025-12-31,True
1801834,PRFX,2020-09-01,19840.0,PRFX,2834.0,2024-12-31,2025-12-31,True
2019410,CMLFU,2020-09-02,,,,,,False
2044009,INAQU,2020-09-03,,,,,,False
2076616,TWND,2020-09-04,,,,,,False
1819175,PIAI,2020-09-10,,,,,,False
2074850,SVACU,2020-09-10,,,,,,False
2044009,SNPR,2020-09-11,,,,,,False
1484612,OM,2020-09-15,19653.0,OM,3845.0,2024-12-31,2025-12-31,True
1800667,FROG,2020-09-16,19656.0,FROG,7373.0,2024-12-31,2025-12-31,True
1796022,STEP,2020-09-16,19655.0,STEP,6799.0,2024-12-31,2025-12-31,True
1393584,AMWL,2020-09-17,19657.0,AMWL,7372.0,2024-12-31,2025-12-31,True
1424182,BNL,2020-09-17,19658.0,BNL,6531.0,2024-12-31,2025-12-31,True
1818794,DYN,2020-09-17,19825.0,DYN,5047.0,2024-12-31,2025-12-31,True
2044009,OACB,2020-09-17,,,,,,False
1967621,AHACU,2020-09-18,,,,,,False
1816590,CMPS,2020-09-18,19821.0,CMPS,6719.0,2024-12-31,2025-12-31,True
1810806,U,2020-09-18,19794.0,U,7371.0,2024-12-31,2025-12-31,True
1807765,PMVC,2020-09-22,,,,,,False
1031308,BSY,2020-09-23,19818.0,BSY,7372.0,2024-12-31,2025-12-31,True
1743759,CRSR,2020-09-23,19822.0,CRSR,3577.0,2024-12-31,2025-12-31,True
1809519,GDRX,2020-09-23,19679.0,GDRX,7374.0,2024-12-31,2025-12-31,True
1650696,LSF,2020-09-23,19778.0,LSF,2023.0,2024-12-31,2025-12-31,True
1806310,TSHA,2020-09-24,19847.0,TSHA,2836.0,2024-12-31,2025-12-31,True
1807166,AMST,2020-09-25,19811.0,AMST,7372.0,2024-12-31,2025-12-31,True
1809541,BCAT,2020-09-25,19747.0,BCAT,6733.0,2024-12-31,2025-12-31,True
2089982,FTIVU,2020-09-25,,,,,,False
2073548,GRAY,2020-09-25,,,,,,False
1799788,GLSI,2020-09-25,19831.0,GLSI,2834.0,2024-12-31,2025-12-31,True
1699382,PMVP,2020-09-25,19682.0,PMVP,2834.0,2024-12-31,2025-12-31,True
1678660,PRLD,2020-09-25,19681.0,PRLD,8049.0,2024-12-31,2025-12-31,True
1477720,ASAN,2020-09-30,19746.0,ASAN,7379.0,2024-12-31,2025-12-31,True
1815021,BQ,2020-09-30,19744.0,BQ,6799.0,2024-12-31,2025-07-11,True
1815021,BQ,2020-09-30,26946.0,BQ,6799.0,2025-07-11,2025-12-31,True
1527762,CD,2020-09-30,,,,,,False
1321655,PLTR,2020-09-30,19788.0,PLTR,7372.0,2024-12-31,2025-12-31,True
1794350,YALA,2020-09-30,19743.0,YALA,6719.0,2024-12-31,2025-12-31,True
2075068,IGACU,2020-10-01,,,,,,False
1814067,LXEH,2020-10-01,19980.0,LXEH,8299.0,2024-12-31,2025-12-31,True
1802974,AVO,2020-10-01,19946.0,AVO,723.0,2024-12-31,2025-12-31,True
1127537,LUNG,2020-10-01,19979.0,LUNG,3841.0,2024-12-31,2025-12-31,True
1556739,THRY,2020-10-01,19996.0,THRY,8742.0,2024-12-31,2025-12-31,True
1817358,ASO,2020-10-02,19945.0,ASO,5941.0,2024-12-31,2025-12-31,True
1662579,CCCC,2020-10-02,19953.0,CCCC,5122.0,2024-12-31,2025-12-31,True
1472012,IMNM,2020-10-02,19969.0,IMNM,2834.0,2024-12-31,2025-12-31,True
2094073,IACA.,2020-10-02,,,,,,False
1080657,SQFT,2020-10-07,19858.0,SQFT,8742.0,2024-12-31,2025-12-31,True
1484769,FUBO,2020-10-08,19893.0,FUBO,7822.0,2024-12-31,2025-12-31,True
1814423,IH,2020-10-09,19899.0,IH,6719.0,2024-12-31,2025-12-31,True
1680367,STTK,2020-10-09,19994.0,STTK,8731.0,2024-12-31,2025-12-31,True
1683553,SPRB,2020-10-09,19993.0,SPRB,2833.0,2024-12-31,2025-12-31,True
